Unnamed: 0,label,message,msg_new
6542,0,哇勒个去上飞机前知道牛奶奶要说故事深知自己听不到已经够虐的了下飞机更是知道居然由由也来了差点没哭死在机场,哇勒个 去 上 飞机 前 知道 牛 奶奶 要说 故事 深知 自己 听 不到 已经 够 虐 的 了 下 飞机 更是 知道 居然 由 由 也 来 了 差点 没哭 死 在 机场
6543,0,未来我一定要到现场看NBA,未来 我 一定 要 到 现场 看 NBA
6544,0,自私凉薄地敛财以求安身立命,自私 凉 薄地 敛财 以求 安身立命
6545,0,xx小时恢复水嫩、饱满、明亮的肌肤,xx 小时 恢复 水嫩 、 饱满 、 明亮 的 肌肤
6546,0,一定把法院见闻和感受写出来,一定 把 法院 见闻 和 感受 写 出来
6547,0,车站人员引导聋哑乘客换乘、乘梯、排队上车,车站 人员 引导 聋哑 乘客 换乘 、 乘梯 、 排队 上车
6548,0,卫星探测到一沉睡26年巨大黑洞忽醒来,卫星 探测 到 一 沉睡 26 年 巨大 黑洞 忽 醒来
6549,0,人气宠爱之名维C净白化妆水,人气 宠爱 之名维 C 净白 化妆水
6550,0,AppleHere造型馆一直在诠释如何用技术定义高端美发,AppleHere 造型 馆 一直 在 诠释 如何 用 技术 定义 高端 美发
6551,0,严厉惩治妨碍民事诉讼的违法行为,严厉 惩治 妨碍 民事诉讼 的 违法行为
6552,0,昆山本地友友L雅P带我来奥灶面馆来吃了正宗昆山特产名气奥灶面,昆山 本地 友友 L 雅 P 带 我 来 奥灶 面馆 来 吃 了 正宗 昆山 特产 名气 奥灶面
6553,0,此外半年度拟每10股转增12股,此外 半年度 拟 每 10 股 转增 12 股
6554,0,啊好烦明天又要去医院复查了,啊 好烦 明天 又 要 去 医院 复查 了
6555,0,现在MissU就为大家带来东航自助值机全解,现在 MissU 就 为 大家 带来 东航 自助 值机 全解
6556,1,南海罗村务庄工业区【乐福斯】不锈钢门厂，扩大生产量，增多一条生产线。诚招:业务总监x名，生产厂长x名，业务精英多名，门框师傅，门扇师傅，装配师傅，下花封玻璃师傅，各一名。学徒工多名，                                    联系  ：xxxx-xxxxxxxx   xxxxxxxxxxx  陈生,南海 罗 村务 庄 工业区 【 乐 福斯 】 不锈钢 门厂 ， 扩大 生产量 ， 增多 一条 生产线 。 诚招 : 业务 总监 x 名 ， 生产 厂长 x 名 ， 业务 精英 多名 ， 门框 师傅 ， 门扇 师傅 ， 装配 师傅 ， 下花 封 玻璃 师傅 ， 各 一名 。 学徒工 多名 ，                                                                         联系     ： xxxx - xxxxxxxx       xxxxxxxxxxx     陈生
6557,0,别忘了用防晒粉饼随时“补防晒”,别忘了 用 防晒 粉饼 随时 “ 补 防晒 ”
6558,0,我知道了老雷要和那个方医生好,我 知道 了 老雷要 和 那个 方 医生 好
6559,0,搭了老公的顺风车到单位上去,搭 了 老公 的 顺风 车到 单位 上去
6560,0,百度导航那个最近路线中间没修好完全不通,百度 导航 那个 最近 路线 中间 没 修好 完全 不通
6561,0,加油～～～～早起锻炼身体～～～～呵呵～～起来迟了,加油 ～ ～ ～ ～ 早起 锻炼身体 ～ ～ ～ ～ 呵呵 ～ ～ 起来 迟 了
6562,0,4人參氧气泡泡洁面乳40g,4 人參 氧气 泡泡 洁面乳 40g
6563,0,每个女人都需要圣洁霉有家族遗传或乳腺增生者,每个 女人 都 需要 圣洁 霉有 家族 遗传 或 乳腺 增生 者
6564,0,投资顾问培训课程长期执行,投资 顾问 培训 课程 长期 执行
6565,0,朋友说她以人格担保我有好归宿只是过程复杂,朋友 说 她 以 人格担保 我 有 好 归宿 只是 过程 复杂
6566,0,Moleskine笔记本是两个世纪以来欧美艺术家和知识分子所用传奇笔记本的延续,Moleskine 笔记本 是 两个 世纪 以来 欧美 艺术家 和 知识分子 所用 传奇 笔记本 的 延续
6567,0,这就是政府要给我们的生活的,这 就是 政府 要 给 我们 的 生活 的
6568,0,对所有质疑的声音只想说一句,对 所有 质疑 的 声音 只想 说 一句
6569,0,dnspod被腾讯收购之后,dnspod 被 腾讯 收购 之后
6570,0,法官助理是否需要先担任书记员,法官 助理 是否 需要 先 担任 书记员
6571,0,省质量技术监督局对35类重点消费品开展监督抽查,省 质量技术监督局 对 35 类 重点 消费品 开展 监督 抽查
6572,0,在6月24日决定由中石油出资2亿为事故买单,在 6 月 24 日 决定 由 中 石油 出资 2 亿为 事故 买单
6573,0,就算在最艰难最黑暗的日子里,就算 在 最 艰难 最 黑暗 的 日子 里
6574,0,同时被全世界42个有红豆杉的国家称为“国宝”,同时 被 全世界 42 个 有 红豆杉 的 国家 称为 “ 国宝 ”
6575,0,品坚水机水质已达WHO健康好水的标准,品坚 水机 水质 已达 WHO 健康 好水 的 标准
6576,0,Mac上的flash插件老是过期看不了视频,Mac 上 的 flash 插件 老是 过期 看 不了 视频
6577,0,ZDNet的MaryJoFoley和微软CEOSatyaNadella进行了一场30分钟的采访,ZDNet 的 MaryJoFoley 和 微软 CEOSatyaNadella 进行 了 一场 30 分钟 的 采访
6578,0,小高层的同学们都是坐电梯上下楼,小 高层 的 同学 们 都 是 坐电梯 上 下楼
6579,0,市城管委于今年5月起在全市城区集中开展了“二牌”专项整治行动,市城 管委 于 今年 5 月 起 在 全市 城区 集中 开展 了 “ 二牌 ” 专项 整治 行动
6580,0,OriginalPenguin美国企鹅万星威是历史悠久的高尔夫服饰品牌,OriginalPenguin 美国 企鹅 万星威 是 历史悠久 的 高尔夫 服饰品牌
6581,0,我的电脑你什么时候才可以回来,我 的 电脑 你 什么 时候 才 可以 回来
6582,0,企业和地方政府勾结中央的精神难执行,企业 和 地方 政府 勾结 中央 的 精神 难 执行
6583,0,确属于去年x月x日从吉隆坡飞往北京途中失联的马航M,确 属于 去年 x 月 x 日 从 吉隆坡 飞往 北京 途中 失联 的 马航 M
6584,0,真真是神一般的存在中国22岁小伙子用圆珠笔“中国蓝”震惊世界,真真是 神 一般 的 存在 中国 22 岁 小伙子 用 圆珠笔 “ 中国 蓝 ” 震惊 世界
6585,0,他们3D打印的墙体强度是普通水泥的5倍,他们 3D 打印 的 墙体 强度 是 普通 水泥 的 5 倍
6586,0,给新生儿充足的水分判断新生儿液体摄入是否充足的办法是看新生儿的小便,给 新生儿 充足 的 水分 判断 新生儿 液体 摄入 是否 充足 的 办法 是 看 新生儿 的 小便
6587,0,昨晚出地铁后划完地铁卡好想顺手没有收拾起来仍在宝宝里了,昨晚 出 地铁 后划 完 地铁 卡好 想 顺手 没有 收拾 起来 仍 在 宝宝 里 了
6588,0,食药监总局公布了5月~6月抽检畜禽肉结果,食药监 总局 公布 了 5 月 ~ 6 月 抽检 畜禽肉 结果
6589,0,我校代表队在2015国际水中机器人大赛获得了全局视觉组水球2v2亚军,我校 代表队 在 2015 国际 水中 机器人 大赛 获得 了 全局 视觉 组 水球 2v2 亚军
6590,0,本月x号提现的xxxx元到账了,本月 x 号 提现 的 xxxx 元到 账 了
6591,0,好声音到此为止只有两把声音让我无法忘记李安的loveisover,好 声音 到此为止 只有 两把 声音 让 我 无法 忘记 李安 的 loveisover
6592,0,南京以及江苏各地的xx多个候鸟监测点也特别重视迁徙过程中停留的飞鸟,南京 以及 江苏 各地 的 xx 多个 候鸟 监测点 也 特别 重视 迁徙 过程 中 停留 的 飞鸟
6593,1,迎三八节，水中花美容院联手产品总公司，活动期间，购买护肤品推出一系列优惠活动，详情请入店咨询，或致电xxxxxxxxxxx,迎 三八节 ， 水中 花 美容院 联手 产品 总公司 ， 活动 期间 ， 购买 护肤品 推出 一系列 优惠活动 ， 详情请 入店 咨询 ， 或 致电 xxxxxxxxxxx
6594,0,最大功率xxxx马力/xxx千瓦,最大 功率 xxxx 马力 / xxx 千瓦
6595,1,《爱心教育辅导班》开始报名了，开设科目有：各年级语文、数学、英语基础班，提高班，及作业辅导。开课时间是：每周六、日上午x:xx-xx:,《 爱心 教育 辅导班 》 开始 报名 了 ， 开设 科目 有 ： 各年级 语文 、 数学 、 英语 基础 班 ， 提高班 ， 及 作业 辅导 。 开课时间 是 ： 每周六 、 日 上午 x : xx - xx :
6596,0,若算上宁波辖区xx家上市公司联合声明,若算 上 宁波 辖区 xx 家 上市公司 联合声明
6597,0,＿柯南我在想应该让该死的制假犯去国外,＿ 柯南 我 在 想 应该 让 该死 的 制假 犯去 国外
6598,0,微软重磅宣布了Win10可以使用移植安卓、iOS应用,微软 重磅 宣布 了 Win10 可以 使用 移植 安卓 、 iOS 应用
6599,0,Twitter临时CEO的精彩生活,Twitter 临时 CEO 的 精彩 生活
6600,0,自治区人民检察院经审查决定,自治区 人民检察院 经审查 决定
6601,0,x、大枣、豆腐、白菜、牛奶、胡萝卜可以健脾和胃,x 、 大枣 、 豆腐 、 白菜 、 牛奶 、 胡萝卜 可以 健脾 和 胃
6602,0,Siri则会这样回答你：“请想象一下,Siri 则 会 这样 回答 你 ： “ 请 想象 一下
6603,0,打他们公司投诉电话一直忙先中,打 他们 公司 投诉 电话 一直 忙 先中
6604,0,欧美女装2015夏季新款宽松雪纺衫青花瓷印花短裤套装,欧美 女装 2015 夏季 新款 宽松 雪纺衫 青花瓷 印花 短裤 套装
6605,1,喜讯凭短信首次到李医生配镜中心配镜优惠xxx元，因房租低成本低保真正省钱一半.店址：广饶佳乐超市南门西二十米路南.详询xxxxxxxxxxx,喜讯 凭 短信 首次 到 李医生 配镜 中心 配镜 优惠 xxx 元 ， 因 房租 低成本 低保 真正 省钱 一半 . 店址 ： 广饶 佳乐 超市 南门 西 二十米 路南 . 详询 xxxxxxxxxxx
6606,0,BananaUmbrella蕉下小黑伞女太阳伞防晒防紫外线遮阳伞,BananaUmbrella 蕉 下 小黑 伞女 太阳伞 防晒 防 紫外线 遮阳伞
6607,0,在麻麻旁边玩梦100麻麻问我这是什么游戏给她下一个她也要玩,在 麻麻 旁边 玩梦 100 麻麻 问 我 这 是 什么游戏 给 她 下 一个 她 也 要 玩
6608,0,新一代北斗卫星再发射两颗–凌飞STUDIO,新一代 北斗 卫星 再 发射 两颗 – 凌飞 STUDIO
6609,0,今晚尝尝爹的奶奶旅游带回来的茶,今晚 尝尝 爹 的 奶奶 旅游 带 回来 的 茶
6610,1,贷*垫 资x.xx%起（土地厂房均可操作）另有民间借 贷月息x分起，车贷，艺术品（翡翠、鸡血石朱、字画等）质押，信用贷 款等手续简单,贷 * 垫   资 x . xx% 起 （ 土地 厂房 均 可 操作 ） 另有 民间 借   贷 月息 x 分起 ， 车贷 ， 艺术品 （ 翡翠 、 鸡血石 朱 、 字画 等 ） 质押 ， 信用 贷   款 等 手续 简单
6611,0,有没有在浙江的人好想和几个同龄人一起去旅游有人愿意吗,有没有 在 浙江 的 人 好 想 和 几个 同龄人 一起 去 旅游 有人 愿意 吗
6612,0,公安局特勤半夜将村名强行砸车带走,公安局 特勤 半夜 将 村名 强行 砸车 带走
6613,0,来自伯明翰的Aaron说在英国近五年来有xx％的书店倒闭,来自 伯明翰 的 Aaron 说 在 英国 近 五年 来 有 xx ％ 的 书店 倒闭
6614,0,在两辆警车和多名便衣的围堵下,在 两辆 警车 和 多名 便衣 的 围堵 下
6615,0,城市若是完全依靠城管来管理,城市 若 是 完全 依靠 城管 来 管理
6616,0,为什么要去掉P8前脸HUAWEILOGO,为什么 要 去掉 P8 前脸 HUAWEILOGO
6617,0,沁一社区联合大大集团党办共同开展军歌嘹亮庆八一文艺演出,沁一 社区 联合 大大 集团 党 办 共同 开展 军歌 嘹亮 庆 八一 文艺演出
6618,0,bilibili~小说首发~欢迎大家百度搜索JustMovingOnNow—海色—,bilibili ~ 小说 首发 ~ 欢迎 大家 百度 搜索 JustMovingOnNow — 海色 —
6619,0,很有动力的去做~有种进入佳境的感觉,很 有 动力 的 去 做 ~ 有种 进入 佳境 的 感觉
6620,0,我问他知道腾讯么他说听过而已,我 问 他 知道 腾讯 么 他 说 听 过 而已
6621,0,但大量股票基金转混合是事实,但 大量 股票 基金 转 混合 是 事实
6622,0,因为手机里的一些资料让我拖延了发新品,因为 手机 里 的 一些 资料 让 我 拖延 了 发 新品
6623,0,2002年南京一对母子高采烈地搬进了装修一新的60平米新房,2002 年 南京 一对 母子 高 采烈 地 搬进 了 装修 一新 的 60 平米 新房
6624,0,法国巴黎国际汽车工业展览会始创于xxxx年,法国巴黎 国际 汽车 工业 展览会 始创 于 xxxx 年
6625,0,在想要不要考一个作曲研究生,在 想要 不要 考 一个 作曲 研究生
6626,0,以744分的高分领先60%多的主流汽车品牌,以 744 分 的 高分 领先 60% 多 的 主流 汽车品牌
6627,0,认证信息为“苏州豪迪制衣制板周明江”,认证 信息 为 “ 苏州 豪迪 制衣 制板 周明江 ”
6628,0,既有信托、基金xxx万起步的产品,既有 信托 、 基金 xxx 万 起步 的 产品
6629,0,在南京吃的最恩正的一家越南菜,在 南京 吃 的 最恩正 的 一家 越南 菜
6630,1,，x月x号开放实体除霾样板房，打造杭州首个除霾社区，整个装修的话都换了一个装修风格！欢迎品鉴！过来一定要找【杜雪】xxxxxxxxxx,， x 月 x 号 开放 实体 除霾 样板房 ， 打造 杭州 首个 除霾 社区 ， 整个 装修 的话 都 换 了 一个 装修 风格 ！ 欢迎 品鉴 ！ 过来 一定 要 找 【 杜雪 】 xxxxxxxxxx
6631,0,今天这个飞机我坐的就不开心,今天 这个 飞机 我 坐 的 就 不 开心
6632,0,则买入股票可能会有相当不错的报酬,则 买入 股票 可能 会 有 相当 不错 的 报酬
6633,0,我日原来升级win10之后微点杀软就不能用了,我 日 原来 升级 win10 之后 微点 杀软 就 不能 用 了
6634,0,吴中区→市区→园区无线循环中,吴中区 → 市区 → 园区 无线 循环 中
6635,0,27阿拉50熟女们、Jr100人大提问90分钟SPUP主：十万个歪,27 阿拉 50 熟女 们 、 Jr100 人大 提问 90 分钟 SPUP 主 ： 十万个 歪
6636,0,我们来科普一下：x电梯吞人跟体重无关,我们 来 科普 一下 ： x 电梯 吞人 跟 体重 无关
6637,0,可是一想到某个人也是如此好像我就和她差不多了,可是 一 想到 某个 人 也 是 如此 好像 我 就 和 她 差不多 了
6638,0,在苏州山塘意外发现的姓氏图腾,在 苏州 山塘 意外 发现 的 姓氏 图腾
6639,0,对于不履行保险条款义务、严重损害被保险人合法权益的行为,对于 不 履行 保险条款 义务 、 严重 损害 被保险人 合法权益 的 行为
6640,0,海信集团信号灯维护人员：今早已接报市区失灵信号灯不到xx处,海信集团 信号灯 维护 人员 ： 今 早已 接报 市区 失灵 信号灯 不到 xx 处
6641,0,虽然医院只有10分钟步行距离,虽然 医院 只有 10 分钟 步行 距离
6642,0,大逆转裁判第二章的实况我看完了,大逆转 裁判 第二章 的 实况 我 看 完 了
6643,0,王涛来到山东省立医院血液科,王涛 来到 山东 省立医院 血液科
6644,0,有46%的国人都试过一个人去旅游,有 46% 的 国人 都 试过 一个 人去 旅游
6645,0,最怕哪个在电梯里面张倒个逼勺大的嘴巴在那里打哈欠的,最 怕 哪个 在 电梯 里面 张倒个 逼 勺 大 的 嘴巴 在 那里 打哈欠 的
6646,0,百度了下有说不用管自行愈合,百度 了 下 有 说 不用 管 自行 愈合
6647,0,麦当劳、肯德基中国推出手机支付服务,麦当劳 、 肯德基 中国 推出 手机 支付 服务
6648,1,前进街与利明街交叉口有一单间卧室出租，周边交通购物方便。房子是一个三室两厅一卫一厨，现有两女士，欲寻一位闺蜜或情侣加入我们的小家庭，有,前进 街 与 利明 街 交叉口 有 一 单间 卧室 出租 ， 周边 交通 购物 方便 。 房子 是 一个 三室两厅 一卫 一厨 ， 现有 两 女士 ， 欲 寻 一位 闺蜜 或 情侣 加入 我们 的 小家庭 ， 有
6649,0,拿出100元钱说要买个15元的手机壳,拿出 100 元 钱 说 要 买个 15 元 的 手机 壳
